_is_concert,song_name_clean,stream_cnt,uniq_users,stream_cnt_ratio,uniq_users_ratio,stream_cnt_total,uniq_users_total,days_diff_song_concert,is_concert
FALSE,聽說愛情回來過,18913,778,0.070084229,0.099858811,269861,7791,336,0
TRUE,特務J,25205,618,0.093399936,0.079322295,269861,7791,1,1
FALSE,唯舞獨尊,8025,445,0.029737532,0.057117186,269861,7791,344,0
FALSE,今天妳要嫁給我,6899,381,0.025565013,0.04890258,269861,7791,336,0
FALSE,懷念,3910,190,0.014488941,0.024387113,269861,7791,336,0
FALSE,情逢敵手,1670,101,0.006188371,0.012963676,269861,7791,336,0
FALSE,我依然是你的情人/剪愛,2614,92,0.009686468,0.011808497,269861,7791,301,0
FALSE,墓仔埔也敢去,1482,86,0.005491716,0.011038378,269861,7791,336,0
FALSE,MR.Q,1332,65,0.004935874,0.00834296,269861,7791,336,0
FALSE,我很怕黑,1028,61,0.003809369,0.007829547,269861,7791,301,0
FALSE,天空/倒帶,1007,46,0.003731551,0.005904248,269861,7791,301,0
FALSE,愛的天使,612,25,0.002267834,0.003208831,269861,7791,301,0
FALSE,Jolin勁舞混音曲,396,23,0.001467422,0.002952124,269861,7791,301,0
FALSE,說愛你/就是愛/布拉格廣場,372,22,0.001378487,0.002823771,269861,7791,301,0
FALSE,始作俑者/反覆記號,374,16,0.001385899,0.002053652,269861,7791,301,0
FALSE,你為何,484,15,0.001793516,0.001925298,269861,7791,301,0
FALSE,假面的告白/檸檬草的味道,381,15,0.001411838,0.001925298,269861,7791,301,0
FALSE,馬甲上的繩索/做一天的你/好想你,277,11,0.001026454,0.001411886,269861,7791,301,0
FALSE,OH OH,220,10,0.000815235,0.001283532,269861,7791,301,0
FALSE,看我72變/愛情36計/招牌動作,467,9,0.001730521,0.001155179,269861,7791,301,0
TRUE,大藝術家,330193,88857,0.109093438,0.409764398,3026699,216849,380,1
TRUE,詩人漫步,161935,56862,0.053502182,0.262219332,3026699,216849,359,1
TRUE,馬賽克,112573,37123,0.037193325,0.171192858,3026699,216849,353,1
TRUE,Dr. Jolin,106229,33546,0.035097312,0.154697508,3026699,216849,353,1
TRUE,妥協,78679,31189,0.025994987,0.143828194,3026699,216849,1618,1
FALSE,無言以對,72870,27015,0.024075734,0.124579777,3026699,216849,1114,0
FALSE,一個人,57583,25020,0.019025017,0.115379827,3026699,216849,2171,0
TRUE,迷幻,63591,21738,0.021010018,0.100244871,3026699,216849,353,1
FALSE,小傷口,50984,20870,0.016844754,0.096242086,3026699,216849,1120,0
FALSE,我的依賴,45167,20433,0.014922858,0.094226858,3026699,216849,1618,0
TRUE,美人計,52350,18945,0.017296071,0.087364941,3026699,216849,1120,1
FALSE,彩色相片,48569,18894,0.016046855,0.087129754,3026699,216849,353,0
FALSE,柵欄間隙偷窺你,49012,18710,0.016193219,0.086281237,3026699,216849,353,0
TRUE,日不落,44552,16865,0.014719667,0.077773013,3026699,216849,2171,1
TRUE,花蝴蝶,43459,16017,0.014358547,0.073862457,3026699,216849,1618,1
TRUE,十三號星期舞,43281,15799,0.014299737,0.072857149,3026699,216849,353,1
FALSE,即時生效,34193,14048,0.011297126,0.064782406,3026699,216849,1120,0
FALSE,慣性背叛,25912,11767,0.008561142,0.054263566,3026699,216849,1646,0
TRUE,玩愛之徒,30849,11450,0.010192292,0.052801719,3026699,216849,1120,1
TRUE,黑髮尤物,32650,11271,0.01078733,0.05197626,3026699,216849,1114,1
TRUE,Beast,24980,11125,0.008253216,0.05130298,3026699,216849,353,1
TRUE,七上八下,28680,11084,0.00947567,0.051113909,3026699,216849,1114,1
TRUE,大丈夫,27161,10626,0.008973803,0.04900184,3026699,216849,1618,1
FALSE,有人,20372,9915,0.006730765,0.045723061,3026699,216849,353,0
TRUE,愛無赦,18366,7944,0.006067997,0.036633787,3026699,216849,2174,1
FALSE,非賣品,17192,7139,0.005680116,0.032921526,3026699,216849,2171,0
FALSE,偏見,14611,6633,0.004827371,0.030588105,3026699,216849,1004,0
FALSE,怕什麼,13491,6373,0.004457331,0.029389114,3026699,216849,2178,0
FALSE,愈慢愈美麗,12586,5646,0.004158326,0.026036551,3026699,216849,1618,0
FALSE,降落傘,9106,4381,0.003008558,0.020202998,3026699,216849,1618,0
FALSE,桃花源,7919,4204,0.002616382,0.019386762,3026699,216849,2171,0
FALSE,派大星,9449,4122,0.003121883,0.019008619,3026699,216849,1114,0
FALSE,你快樂我內傷,7243,3432,0.002393036,0.015826681,3026699,216849,1618,0
FALSE,冷‧暴力,7905,3282,0.002611756,0.015134956,3026699,216849,2171,0
FALSE,熱冬,5757,2846,0.001902072,0.01312434,3026699,216849,1618,0
FALSE,我恨我愛你,7968,2777,0.002632571,0.012806146,3026699,216849,1004,0
FALSE,解散愛,5179,2606,0.001711105,0.012017579,3026699,216849,1114,0
FALSE,影舞者,4475,2377,0.001478508,0.010961545,3026699,216849,1618,0
FALSE,愛引力,3916,2304,0.001293819,0.010624905,3026699,216849,1618,0
FALSE,節拍器,5350,2127,0.001767602,0.009808669,3026699,216849,2171,0
FALSE,娘子漢,3818,1852,0.00126144,0.008540505,3026699,216849,1114,0
FALSE,我懷念的,4059,1707,0.001341065,0.007871837,3026699,216849,2133,0
FALSE,Let's move it,3605,1573,0.001191067,0.007253896,3026699,216849,2171,0
FALSE,害怕,4195,1561,0.001385998,0.007198558,3026699,216849,1004,0
FALSE,金三角,2986,1556,0.000986553,0.0071755,3026699,216849,2171,0
FALSE,普通朋友,3034,1404,0.001002412,0.006474551,3026699,216849,2133,0
FALSE,娘子軍,2790,1370,0.000921796,0.00631776,3026699,216849,1037,0
FALSE,吻我,2851,1279,0.00094195,0.005898113,3026699,216849,1765,0
FALSE,我喜歡,2967,1269,0.000980276,0.005851998,3026699,216849,1004,0
FALSE,我不能沒有你,2195,1103,0.000725213,0.005086489,3026699,216849,1765,0
FALSE,盡在不言中,2463,1102,0.000813758,0.005081877,3026699,216849,1774,0
FALSE,冷．暴力,1756,1080,0.00058017,0.004980424,3026699,216849,2133,0
FALSE,Hot-J Remix,2115,1072,0.000698781,0.004943532,3026699,216849,2173,0
FALSE,無神論,2009,987,0.000663759,0.004551554,3026699,216849,2133,0
FALSE,Missed Call,1993,970,0.000658473,0.004473159,3026699,216849,1114,0
FALSE,Let's Start The Dance,1965,861,0.000649222,0.003970505,3026699,216849,1114,0
FALSE,耍大牌,1850,843,0.000611227,0.003887498,3026699,216849,1646,0
FALSE,L'amour est parti,1701,826,0.000561998,0.003809102,3026699,216849,1114,0
FALSE,Secret Talk,1690,810,0.000558364,0.003735318,3026699,216849,1114,0
FALSE,讓讓,1360,733,0.000449334,0.003380232,3026699,216849,1646,0
FALSE,I Love You Too,1376,718,0.000454621,0.00331106,3026699,216849,1114,0
FALSE,冷．前言,941,533,0.0003109,0.002457932,3026699,216849,2171,0
FALSE,讓派對開始吧,869,403,0.000287111,0.001858436,3026699,216849,1765,0
FALSE,橘子醬女郎,756,373,0.000249777,0.001720091,3026699,216849,1765,0
FALSE,天使,793,360,0.000262002,0.001660141,3026699,216849,1765,0
FALSE,愛情傻瓜,704,339,0.000232597,0.0015633,3026699,216849,1765,0
FALSE,讓身體說話吧,689,317,0.000227641,0.001461847,3026699,216849,1774,0
FALSE,謝謝你,648,282,0.000214095,0.001300444,3026699,216849,1765,0
FALSE,黑管老師的女兒,500,263,0.000165196,0.001212826,3026699,216849,1765,0
FALSE,Marry Me Today,22,12,7.27E-06,5.53E-05,3026699,216849,101,0
FALSE,Run Run,13,10,4.30E-06,4.61E-05,3026699,216849,102,0
FALSE,Kiss Me,15,9,4.96E-06,4.15E-05,3026699,216849,103,0
FALSE,Qing Feng Di Shou,18,8,5.95E-06,3.69E-05,3026699,216849,96,0
FALSE,Shua Da Pai,9,7,2.97E-06,3.23E-05,3026699,216849,102,0
FALSE,Wu Niang,8,6,2.64E-06,2.77E-05,3026699,216849,102,0
FALSE,When You Say Nothing At All,8,6,2.64E-06,2.77E-05,3026699,216849,97,0
FALSE,Wei Wu Du Zun,14,6,4.63E-06,2.77E-05,3026699,216849,79,0
FALSE,Get The Party Started,10,6,3.30E-06,2.77E-05,3026699,216849,97,0
FALSE,Ting Shuo Ai Qing Hui Lai Guo,6,5,1.98E-06,2.31E-05,3026699,216849,97,0
FALSE,Physical,7,5,2.31E-06,2.31E-05,3026699,216849,103,0
FALSE,Lady Marmalade,11,5,3.63E-06,2.31E-05,3026699,216849,84,0
FALSE,Li Ren Jie,8,4,2.64E-06,1.84E-05,3026699,216849,97,0
FALSE,Ideal State,11,4,3.63E-06,1.84E-05,3026699,216849,96,0
FALSE,The Blower's Daughter,6,4,1.98E-06,1.84E-05,3026699,216849,94,0
FALSE,Lovefool,4,3,1.32E-06,1.38E-05,3026699,216849,99,0
FALSE,Jia Zhuang,4,3,1.32E-06,1.38E-05,3026699,216849,96,0
FALSE,Mu Zai Pu Ya Gan Qu,4,3,1.32E-06,1.38E-05,3026699,216849,96,0
FALSE,Sun will never set,5,3,1.65E-06,1.38E-05,3026699,216849,97,0
FALSE,Wan Mei,4,3,1.32E-06,1.38E-05,3026699,216849,102,0
FALSE,Bravo Lover,5,3,1.65E-06,1.38E-05,3026699,216849,97,0
FALSE,I Won't Last A Day Without You,6,3,1.98E-06,1.38E-05,3026699,216849,99,0
FALSE,Metronome,3,3,9.91E-07,1.38E-05,3026699,216849,79,0
FALSE,Agent J,5,3,1.65E-06,1.38E-05,3026699,216849,96,0
FALSE,Guai Guai Pai,3,3,9.91E-07,1.38E-05,3026699,216849,97,0
FALSE,J-Start Remix,9,2,2.97E-06,9.22E-06,3026699,216849,2173,0
FALSE,Priceless,4,2,1.32E-06,9.22E-06,3026699,216849,87,0
FALSE,Thank You,4,2,1.32E-06,9.22E-06,3026699,216849,93,0
FALSE,Huai Nian,2,2,6.61E-07,9.22E-06,3026699,216849,96,0
FALSE,Golden Triangle,2,2,6.61E-07,9.22E-06,3026699,216849,97,0
FALSE,Tacit Violence,2,2,6.61E-07,9.22E-06,3026699,216849,97,0
FALSE,Alone,2,2,6.61E-07,9.22E-06,3026699,216849,101,0
FALSE,Guan Xing Bei Pan,1,1,3.30E-07,4.61E-06,3026699,216849,96,0
FALSE,Ma De Li Bu Si Yi,2,1,6.61E-07,4.61E-06,3026699,216849,97,0
FALSE,Xin Xing Quan,1,1,3.30E-07,4.61E-06,3026699,216849,102,0
FALSE,Chun Chun Yu Dong,1,1,3.30E-07,4.61E-06,3026699,216849,72,0
FALSE,Fear-free,1,1,3.30E-07,4.61E-06,3026699,216849,0,0
FALSE,Zui Zhong Hua,3,1,9.91E-07,4.61E-06,3026699,216849,62,0
FALSE,Kai Chang Bai,1,1,3.30E-07,4.61E-06,3026699,216849,96,0
FALSE,Wu Niang 765 Tai Xuan Di Zhuan Acid House Mix,1,1,3.30E-07,4.61E-06,3026699,216849,72,0
FALSE,第三人稱,2675164,329412,0.213073279,0.698266268,12555136,471757,50,0
FALSE,Play我呸,1535902,246630,0.122332566,0.522790335,12555136,471757,64,0
FALSE,I'm Not Yours - feat.安室奈美惠NAMIE AMURO,942077,188010,0.075035189,0.398531447,12555136,471757,46,0
FALSE,不一樣又怎樣,913094,170111,0.072726731,0.360590304,12555136,471757,46,0
FALSE,美杜莎,824824,158353,0.065696142,0.335666455,12555136,471757,46,0
FALSE,自愛自受,546162,134088,0.043501082,0.284231077,12555136,471757,46,0
FALSE,電話皇后,493835,121273,0.039333306,0.257066668,12555136,471757,93,0
FALSE,唇語,407403,106052,0.032449111,0.224802176,12555136,471757,46,0
FALSE,第二性,382017,101879,0.030427149,0.21595652,12555136,471757,47,0
FALSE,Miss Trouble,325312,87468,0.025910671,0.185409014,12555136,471757,46,0
FALSE,旅程,70268,23428,0.005596753,0.04966116,12555136,471757,474,0
FALSE,萬花瞳,69943,22061,0.005570868,0.046763482,12555136,471757,201,0
FALSE,冷暴力,3186,1289,0.000253761,0.002732339,12555136,471757,383,0
FALSE,Myself,273,152,2.17E-05,0.0003222,12555136,471757,423,0
FALSE,The Great Artist,176,82,1.40E-05,0.000173818,12555136,471757,132,0
FALSE,I,68,40,5.42E-06,8.48E-05,12555136,471757,132,0
FALSE,Mosaic,64,36,5.10E-06,7.63E-05,12555136,471757,132,0
FALSE,Spying On You Behind The Fence,58,30,4.62E-06,6.36E-05,12555136,471757,132,0
FALSE,Color Photos,52,28,4.14E-06,5.94E-05,12555136,471757,132,0
FALSE,Friday The 13th,38,27,3.03E-06,5.72E-05,12555136,471757,132,0
FALSE,Fantasy,35,25,2.79E-06,5.30E-05,12555136,471757,132,0
FALSE,Someone,33,23,2.63E-06,4.88E-05,12555136,471757,132,0
FALSE,Wandering Poet,30,22,2.39E-06,4.66E-05,12555136,471757,132,0
