_is_concert,song_name_clean,_stream_cnt_ratio,_uniq_users_ratio,_days_diff_song_concert,_stream_cnt,_uniq_users
1,,0.00887636,0.040893788,908,11089,5036
1,,0.003989651,0.007751938,546,213,1
1,,0.082794687,0.015091665,166,1164,4
1,,0.043339083,0.208198494,910,155254,55257
1,,0.008265151,0.019047619,362,92,6
1,,0.005103863,0.007751938,546,273,1
1,,0.049863003,0.087776605,1363,3989,1909
1,,0.003770267,0.019093128,736,5516,2511
1,,0.00463579,0.02331818,1615,34514,15534
1,,0.00540449,0.007751938,546,289,1
1,,0.004743375,0.012022436,317,1175,831
1,,0.015374316,0.06516495,1492,27685,10402
1,,0.036214118,0.097925653,778,36551,7620
1,,0.005302567,0.012269171,898,1314,848
1,,0.005813933,0.024815488,1302,6679,2812
1,,0.107063022,0.167379045,346,2007,1346
1,,0.010344496,0.052590576,1118,31309,11404
1,,0.001483651,0.007697827,1886,11045,5128
1,,0.041906486,0.142955151,2028,137801,48703
1,,0.01351844,0.00952381,115,151,3
1,,0.024174333,0.025396825,362,270,8
1,,0.009622286,0.054418688,432,25268,11037
1,,0.015274198,0.01184783,546,817,1
1,,0.003390483,0.010118716,999,1674,902
1,,0.014990517,0.024106896,362,167,7
1,,0.003830155,0.016073009,1336,4402,1848
1,,0.012315936,0.015503876,546,659,2
1,,0.009256975,0.048381698,1799,48447,21521
1,,0.00057261,0.005540343,678,5389,2023
1,,0.000523471,0.004753115,1052,4477,2341
1,,0.00330198,0.007751938,546,176,1
1,,0.021619174,0.017479303,362,241,5
1,,0.016183867,0.070516943,1171,32679,11733
1,,0.001549037,0.007994259,1913,11532,5325
1,,0.021645911,0.04161013,824,405,334
1,,0.007797138,0.031805779,1119,24237,10533
1,,0.051638249,0.173164386,641,59323,19624
1,,0.006412637,0.028978503,1071,47471,19159
1,,0.013767086,0.00952381,115,153,3
1,,0.00280806,0.009285533,1008,1607,863
1,,0.011797219,0.027681983,344,148,41
1,,0.015137458,0.025356475,412,16935,358
1,,0.021634979,0.025396825,362,241,8
1,,0.024922785,0.00952381,115,278,3
1,,0.029036277,0.027405934,362,324,8
1,,0.020840404,0.025057917,362,232,7
1,,0.007429953,0.019047619,362,83,6
1,,0.078890778,0.069317518,77,23671,569
1,,0.028250728,0.047893891,1123,529,385
1,,0.006387249,0.019047619,362,71,6
1,,0.031421262,0.032735923,362,351,10
1,,0.001360131,0.004956621,1267,3676,564
1,,0.068669351,0.082770277,472,26376,4025
1,,0.002063068,0.006735828,426,4227,110
1,,0.0148483,0.020486479,362,165,6
1,,0.006226781,0.026328708,1056,39407,15318
1,,0.009950576,0.007363477,620,2248,29
1,,0.022968223,0.101827574,781,107233,39252
1,,0.001675661,0.008743999,1139,4451,2166
1,,0.011107201,0.050066658,459,12760,5674
1,,0.005480203,0.02354657,1229,6295,2668
1,,0.005485543,0.012397264,898,1359,857
1,,0.083640318,0.126970963,571,1651,1076
1,,0.062291664,0.085236813,24,127647,1398
1,,0.005160622,0.017202658,362,57,5
1,,0.005388217,0.016129598,362,60,5
1,,0.016091266,0.007751938,522,861,1
1,,0.035603688,0.122308218,1659,203542,58963
1,,0.014323981,0.039309225,1130,6323,3293
1,,0.008216769,0.014226091,546,439,1
1,,0.028638345,0.106779197,1886,213216,71134
1,,0.000304334,0.004159104,953,4493,2287
1,,0.008504991,0.020572603,362,95,6
1,,0.005480584,0.019068719,451,11230,312
1,,0.041170679,0.00952381,115,459,3
1,,0.005016094,0.023568325,892,5762,2670
1,,0.027116149,0.119807715,1098,107751,37620
1,,0.001133117,0.007371681,784,5253,1994
1,,0.017245923,0.00952381,115,192,3
1,,0.005585647,0.016074641,362,62,5
1,,0.020873264,0.099770608,381,63177,21635
1,,0.020895635,0.037129738,353,2463,1472
1,,0.00474198,0.009654019,362,52,3
1,,0.016314243,0.022222222,362,182,7
1,,0.030196499,0.13842547,577,111143,39008
1,,0.001899446,0.009149859,1137,4071,1852
1,,0.01756705,0.00952381,115,196,3
1,,4.35E-06,1.62E-05,2852,5,3
1,,0.032600782,0.139063363,361,53820,20065
1,,0.004858173,0.025550415,1390,36169,17021
1,,0.045606058,0.166800125,1067,339542,111119
1,,0.013927117,0.028147455,362,155,8
1,,0.026755971,0.111086679,392,58903,6044
1,,0.007152482,0.033474123,1179,40242,15494
1,,0.069339418,0.285390471,600,154866,52662
1,,0.00457638,0.011121303,898,1134,769
1,,0.004877637,0.011477489,898,1208,794
1,,4.73E-06,1.77E-05,2852,5,4
1,,0.041090181,0.010496798,225,977,2
1,,0.069607054,0.018517891,137,809,5
1,,0.012284685,0.021158706,827,230,170
1,,0.019505187,0.00952381,115,217,3
1,,8.92E-06,3.37E-05,2852,10,8
1,,0.083861279,0.137011373,1265,3371,1979
1,,0.007701667,0.019047619,362,86,6
1,,0.00505928,0.023566301,924,5812,2670
1,,0.011489345,0.023970929,362,128,7
1,,0.024302798,0.087735051,1302,28532,10118
1,,0.002550288,0.007751938,546,136,1
1,,0.00498429,0.023569816,869,5726,2671
1,,0.004386951,0.010333154,898,1087,714
1,,0.012963361,0.024092837,867,661,469
1,,0.016057122,0.020382653,362,179,6
1,,0.00037638,0.001213538,2852,444,289
1,,0.023150743,0.026954227,337,302,91
1,,0.013929638,0.00952381,115,155,3
1,,0.009273554,0.015503876,546,496,2
1,,0.004633916,0.015402512,362,51,4
1,,0.005154334,0.00790339,546,275,1
1,,0.00334649,0.016424431,849,6033,2721
1,,0.00132197,0.004941622,622,72,1
1,,0.014519312,0.075603375,1864,43945,16394
1,,0.044613419,0.164470613,1179,332152,109568
1,,0.00565217,0.025536011,1302,6493,2893
1,,0.015727792,0.068313509,785,26553,10649
1,,8.35E-06,3.15E-05,2852,9,7
1,,0.004241141,0.010817359,898,1051,748
1,,0.005514126,0.007751938,546,295,1
1,,0.006051325,0.021419997,598,12400,351
1,,0.07480235,0.218406013,541,98790,22190
1,,0.014385205,0.073857666,723,43539,16015
1,,0.014778039,0.022222222,362,165,7
1,,0.003329488,0.015863516,1010,8811,4508
1,,0.022966294,0.091712997,1247,32985,13126
1,,0.003215084,0.007751938,546,172,1
1,,0.111810311,0.3410968,1307,132636,40302
1,,0.01426993,0.028134657,362,159,8
1,,0.01252561,0.040514187,1168,6539,3691
1,,6.05E-06,2.58E-05,2852,7,6
1,,0.005946105,0.026819658,1448,13412,5729
1,,0.002575924,0.007012818,418,5278,115
1,,0.028624421,0.127653386,1230,124820,43712
1,,0.001492383,0.003694431,1037,3058,60
1,,0.003521491,0.007751938,546,188,1
1,,0.059849411,0.012622145,299,947,3
1,,0.004080489,0.007751938,546,218,1
1,,0.007056078,0.014464997,886,791,551
1,,0.033139881,0.023434556,417,2234,31
1,,0.014403719,0.059038845,1163,33354,13647
1,,0.04342243,0.184262045,404,110950,36376
1,,0.04952557,0.166837479,926,103926,37395
1,,0.024325535,0.087880125,1283,28362,10102
1,,0.01652787,0.01083771,546,884,1
1,,0.044018994,0.161601081,351,101724,30743
1,,0.012936314,0.065827316,1519,44176,16578
1,,0.015235583,0.020143119,362,170,6
1,,0.003902668,0.018886385,1688,9994,4681
1,,0.001800213,0.005864757,1364,3615,132
1,,0.009249185,0.050160765,1341,27994,10877
1,,0.00937615,0.020744201,362,104,6
1,,0.015564777,0.010511562,546,833,1
1,,0.032918197,0.145198883,430,106409,34571
1,,0.068649825,0.180167764,509,85151,22335
1,,0.006175841,0.017065237,558,4485,2241
1,,0.00712119,0.019987194,451,14592,327
1,,0.11073058,0.019240878,129,1336,7
1,,0.063646966,0.143498596,922,202093,33614
1,,0.004052059,0.007751938,546,216,1
1,,0.064303657,0.206263655,1196,120577,41735
1,,0.008438302,0.006839897,679,2489,32
1,,0.050475429,0.017710615,278,796,4
1,,0.021381906,0.025380349,362,238,7
1,,0.021245872,0.036687833,1062,3678,1894
1,,0.006580288,0.019795621,477,13484,324
1,,0.004424206,0.022896287,1161,7467,3891
1,,0.02716165,0.025265939,362,303,7
1,,0.042665464,0.194691861,1066,190802,66477
1,,0.015125386,0.02661028,826,283,214
1,,0.052533556,0.173708857,664,60351,19686
1,,0.031296467,0.053555527,311,1649,1143
1,,0.001910596,0.009190608,1138,4073,1852
1,,0.001183538,0.004851996,1513,3940,1987
1,,0.08430064,0.015850003,160,985,4
1,,0.04272926,0.172497287,413,105259,33197
1,,0.006449068,0.028166909,1229,7408,3192
1,,0.036941716,0.024779259,270,1642,23
1,,0.01856269,0.03662804,833,473,377
1,,0.026893366,0.086644572,1513,82061,32038
1,,0.016177068,0.029293476,297,297,231
1,,0.000416698,0.001344224,2852,492,320
1,,0.004998047,0.01177236,362,55,3
1,,0.004920924,0.017786782,362,54,5
1,,0.015580404,0.022222222,362,174,7
1,,0.030830095,0.010718125,433,846,2
1,,0.000381597,0.004527256,936,5874,2563
1,,0.002272577,0.010811559,1184,4438,2075
1,,7.92E-05,0.000256578,2852,93,61
1,,0.010245372,0.052728084,1119,31009,11434
1,,0.00420606,0.021675957,1139,7583,3952
1,,0.004353868,0.018377636,811,6304,2594
1,,1.24E-05,4.88E-05,2852,14,11
1,,0.009590217,0.047137062,1328,41330,15671
1,,0.021812519,0.09678993,822,107329,39796
1,,0.001432234,0.005329571,1646,3981,2018
1,,0.080613369,0.228527968,545,92610,25899
1,,0.005241933,0.030680772,770,23864,10853
1,,0.003880131,0.021432587,1358,21832,9945
1,,0.002211526,0.009101836,1330,3247,788
1,,0.009241063,0.015503876,546,494,2
1,,0.053629814,0.167371543,900,82872,25452
1,,0.030796025,0.131463811,840,45592,17794
1,,0.012700069,0.015503876,546,679,2
1,,0.026371414,0.00952381,115,294,3
1,,0.019893804,0.082857086,792,47252,19055
1,,0.02456658,0.024621101,362,274,7
1,,0.076987727,0.287735793,722,331328,99301
1,,0.004883187,0.012362589,317,1210,855
1,,0.055980967,0.065272409,22,114715,1070
1,,0.035486524,0.155605257,356,106179,33528
1,,0.010051917,0.044229013,1754,34396,15406
1,,0.004019681,0.010171579,898,996,703
1,,0.067409179,0.024527258,204,1554,18
1,,0.039631626,0.089243721,883,11116,6466
1,,0.003580695,0.00889149,898,887,615
1,,0.01358566,0.02160592,362,151,6
1,,0.028547029,0.04767935,311,535,383
1,,0.018504584,0.00952381,115,206,3
1,,0.027144079,0.098806811,1904,202091,65823
1,,0.016643712,0.071179164,2232,110534,43844
1,,0.007418748,0.017400846,317,1838,1204
1,,0.073230287,0.102412142,295,1372,823
1,,0.006708836,0.014702405,546,359,1
1,,0.012096545,0.013419659,218,172,76
1,,0.015316852,0.025692804,826,287,206
1,,0.005576678,0.022702795,758,6406,2572
1,,0.001004485,0.006428963,668,5402,2046
1,,0.011925704,0.031746032,362,133,10
1,,0.091433548,0.342302486,571,332282,94935
1,,0.016583155,0.014115205,546,887,1
1,,0.066412606,0.100838267,27,136091,1654
1,,0.019312932,0.032973925,1248,792,549
1,,0.005437108,0.02341229,756,6246,2653
1,,0.055088766,0.067527667,23,112887,1107
1,,0.079325406,0.081284591,269,25871,2557
1,,0.013088911,0.031441214,362,146,9
1,,0.041313475,0.12839493,257,109050,24151
1,,0.005214272,0.031101886,1855,17358,7542
1,,0.014534687,0.073881156,1322,51947,20316
1,,0.042507602,0.193708168,1076,191222,66617
1,,0.010661718,0.049698694,857,52199,19921
1,,0.074759485,0.247200484,667,101190,31734
1,,0.082499466,0.015840794,170,983,4
1,,0.003159238,0.017596261,1651,23520,11722
1,,0.00907305,0.041778417,872,11080,5030
1,,0.007034417,0.032628814,1129,11210,5116
1,,0.010993175,0.021275367,563,348,98
1,,0.00459155,0.022452518,1369,34184,14957
1,,0.041940115,0.060859996,304,1231,792
1,,0.028112721,0.107343495,787,32296,12165
1,,0.005240848,0.02355779,1055,6020,2669
1,,0.046203749,0.147735579,983,61750,20784
1,,0.054730211,0.143924863,837,84405,25660
1,,0.015976953,0.027785403,584,317,218
1,,0.009347104,0.02072087,453,2636,1506
1,,0.003236896,0.019309576,2248,23991,12804
1,,0.003278123,0.008874263,2635,4283,2249
1,,0.016127731,0.007751938,411,863,1
1,,0.01726217,0.031828242,825,323,255
1,,0.078623158,0.236553172,612,99070,25065
1,,0.001307151,0.002401826,821,2678,39
1,,0.004863629,0.025659462,1243,36210,17093
1,,0.007586982,0.020127377,451,15547,330
1,,0.018521783,0.073458279,1229,28547,10486
1,,0.016214674,0.022222222,362,181,7
1,,0.000245504,0.003050672,1010,3787,1869
1,,0.017395176,0.010910369,151,207,29
1,,1.07E-05,4.42E-05,2852,12,10
1,,0.008776122,0.041341075,1277,10082,4685
1,,0.001614257,0.00818178,1626,9598,4633
1,,0.03916183,0.159956385,400,46921,18892
1,,0.096061224,0.205062324,33,196847,3364
1,,0.001036636,0.006020654,679,5639,1701
1,,1.12E-05,4.31E-05,2852,13,10
1,,0.056527731,0.091613882,314,1059,736
1,,0.031061022,0.098480098,314,33621,9741
1,,0.011101824,0.015503876,546,594,2
1,,0.011021505,0.029501349,362,123,9
1,,0.012193198,0.031746032,362,136,10
1,,0.00082301,0.005801568,678,5541,1852
1,,0.009132492,0.049669669,1458,27641,10770
1,,0.025759888,0.00952381,115,287,3
1,,0.022107335,0.060234599,786,35494,7928
1,,0.004646308,0.019047619,362,51,6
1,,0.044513493,0.075792692,26,91216,1243
1,,0.026667439,0.106822897,1283,32556,12654
1,,0.004901888,0.017854291,362,54,5
1,,0.014586746,0.025901982,362,162,8
1,,0.066705434,0.181314123,525,76632,20548
1,,0.010952636,0.054231517,654,45056,17222
1,,0.004547102,0.011110815,898,1127,768
1,,0.016345135,0.010786683,372,875,1
1,,0.000226139,0.000729635,2852,267,173
1,,0.00440199,0.011138651,898,1091,770
1,,0.036713285,0.167415004,353,111120,36303
1,,0.00489579,0.008512212,794,94,69
1,,0.020452945,0.080876533,687,32238,11487
1,,0.018193493,0.035609903,823,341,286
1,,0.057677947,0.149990463,765,84653,24984
1,,0.021393743,0.00952381,115,238,3
1,,0.005386203,0.009044425,546,288,1
1,,0.00158087,0.00805114,1930,11769,5363
1,,0.009227033,0.05006754,1363,27927,10857
1,,0.019823284,0.08811898,892,107493,40732
1,,0.000439964,0.004832847,859,5740,2402
1,,0.024719653,0.08872267,1308,28443,10075
1,,0.010338279,0.05208901,1506,53985,23548
1,,0.0257048,0.094640457,847,39297,14460
1,,0.073301494,0.246093998,952,95019,31186
1,,0.02160281,0.041633094,823,405,334
1,,0.024877729,0.010822506,165,277,3
1,,0.024989001,0.038364996,725,1392,863
1,,0.002991407,0.00801915,570,6129,131
1,,0.016574495,0.013601824,546,887,1
1,,0.004552346,0.021685379,1151,33892,14446
1,,0.004492868,0.011036458,628,1113,763
1,,0.020774604,0.018278232,362,232,5
1,,0.014630418,0.065366842,1615,108925,43546
1,,0.055065653,0.180157422,1880,119496,42427
1,,0.01046104,0.019475269,827,196,156
1,,0.021622918,0.049502534,728,12309,6295
1,,0.016043018,0.082699835,1631,48557,17933
1,,0.056470766,0.053427557,436,24331,4725
1,,0.005498582,0.009520295,546,294,1
1,,0.010415761,0.053534461,1122,30872,11466
1,,0.015469562,0.027259902,295,290,219
1,,0.006574272,0.01766828,362,73,5
1,,0.024566253,0.00952381,115,274,3
1,,0.024880217,0.025396825,362,277,8
