is_concert,uu.other,pc.other,avg.other,uu.core,pc.core,avg.core,r,u,a,_is_concert,_uu.other,_pc.other,_avg.other,_uu.core,_pc.core,_r,_u,_a
TRUE,17688,29444,1.664631389,2836,7796,2.748942172,18.64306115,18.59560361,0.047457544,TRUE,17688,29444,1.664631389,2836,7796,18.64306115,18.59560361,0.047457544
TRUE,16287,29995,1.841652852,3679,10620,2.886653982,18.53060121,18.49250326,0.038097949,TRUE,16287,29995,1.841652852,3679,10620,18.53060121,18.49250326,0.038097949
FALSE,15004,29914,1.993735004,2943,8872,3.014610941,18.12868994,18.09644677,0.032243172,FALSE,15004,29914,1.993735004,2943,8872,18.12868994,18.09644677,0.032243172
FALSE,15705,26302,1.674753263,1013,2669,2.634748272,17.87401144,17.83528581,0.038725633,FALSE,15705,26302,1.674753263,1013,2669,17.87401144,17.83528581,0.038725633
TRUE,14301,23294,1.628837144,2121,5836,2.751532296,17.82166267,17.76981676,0.051845901,TRUE,14301,23294,1.628837144,2121,5836,17.82166267,17.76981676,0.051845901
FALSE,13290,23402,1.760872837,2553,6523,2.555033294,17.6647711,17.63863437,0.026136726,FALSE,13290,23402,1.760872837,2553,6523,17.6647711,17.63863437,0.026136726
TRUE,12247,24478,1.998693558,2090,6525,3.122009569,17.31366052,17.27614548,0.037515048,TRUE,12247,24478,1.998693558,2090,6525,17.31366052,17.27614548,0.037515048
TRUE,11577,27312,2.359160404,1687,6330,3.752222881,17.03705995,16.99644514,0.040614807,TRUE,11577,27312,2.359160404,1687,6330,17.03705995,16.99644514,0.040614807
FALSE,11254,18939,1.682868313,1528,4558,2.982984293,16.92595619,16.86415381,0.061802374,FALSE,11254,18939,1.682868313,1528,4558,16.92595619,16.86415381,0.061802374
TRUE,9448,17103,1.810224386,2553,6685,2.618488053,16.66571681,16.64001489,0.025701921,TRUE,9448,17103,1.810224386,2553,6685,16.66571681,16.64001489,0.025701921
FALSE,7316,11317,1.546883543,1093,2620,2.397072278,15.43980322,15.40361823,0.036184984,FALSE,7316,11317,1.546883543,1093,2620,15.43980322,15.40361823,0.036184984
FALSE,6141,12760,2.077837486,1024,2909,2.840820313,14.88114229,14.86269191,0.018450383,FALSE,6141,12760,2.077837486,1024,2909,14.88114229,14.86269191,0.018450383
TRUE,5467,10220,1.869398207,1569,4568,2.91140854,14.83893432,14.80191605,0.037018272,TRUE,5467,10220,1.869398207,1569,4568,14.83893432,14.80191605,0.037018272
FALSE,5922,8502,1.435663627,711,1781,2.504922644,14.66390631,14.6054673,0.058439011,FALSE,5922,8502,1.435663627,711,1781,14.66390631,14.6054673,0.058439011
TRUE,5056,9119,1.803599684,1566,5014,3.201787995,14.66208506,14.59995829,0.06212677,TRUE,5056,9119,1.803599684,1566,5014,14.66208506,14.59995829,0.06212677
FALSE,6063,10356,1.708065314,547,1436,2.625228519,14.62878213,14.59393919,0.034842941,FALSE,6063,10356,1.708065314,547,1436,14.62878213,14.59393919,0.034842941
TRUE,5423,8169,1.506361792,791,2415,3.053097345,14.48379864,14.38966543,0.094133211,TRUE,5423,8169,1.506361792,791,2415,14.48379864,14.38966543,0.094133211
FALSE,5334,8217,1.540494938,830,2183,2.630120482,14.41702918,14.36305875,0.05397043,FALSE,5334,8217,1.540494938,830,2183,14.41702918,14.36305875,0.05397043
FALSE,4936,8844,1.791734198,840,2119,2.522619048,14.17191452,14.14983908,0.022075448,FALSE,4936,8844,1.791734198,840,2119,14.17191452,14.14983908,0.022075448
TRUE,4091,7804,1.907602053,1388,3743,2.696685879,14.00049031,13.97788741,0.022602891,TRUE,4091,7804,1.907602053,1388,3743,14.00049031,13.97788741,0.022602891
TRUE,2611,5125,1.962849483,1271,3564,2.804091267,12.90531521,12.8813196,0.023995605,TRUE,2611,5125,1.962849483,1271,3564,12.90531521,12.8813196,0.023995605
FALSE,2530,5254,2.076679842,1303,3972,3.048349962,12.86953778,12.84175047,0.027787315,FALSE,2530,5254,2.076679842,1303,3972,12.86953778,12.84175047,0.027787315
FALSE,2792,4560,1.633237822,816,2129,2.609068627,12.69553139,12.65414516,0.041386236,FALSE,2792,4560,1.633237822,816,2129,12.69553139,12.65414516,0.041386236
FALSE,3139,5293,1.686205798,409,799,1.953545232,12.6064685,12.60238364,0.004084858,FALSE,3139,5293,1.686205798,409,799,12.6064685,12.60238364,0.004084858
FALSE,2556,4221,1.651408451,781,1833,2.346991037,12.4373431,12.41403896,0.023304138,FALSE,2556,4221,1.651408451,781,1833,12.4373431,12.41403896,0.023304138
TRUE,2426,3925,1.61788953,822,1876,2.282238443,12.35377107,12.33144708,0.022323991,TRUE,2426,3925,1.61788953,822,1876,12.35377107,12.33144708,0.022323991
FALSE,2536,5164,2.036277603,713,1912,2.681626928,12.34668096,12.33238604,0.014294922,FALSE,2536,5164,2.036277603,713,1912,12.34668096,12.33238604,0.014294922
FALSE,2434,4442,1.824979458,516,1496,2.899224806,12.08007544,12.03966482,0.040410613,FALSE,2434,4442,1.824979458,516,1496,12.08007544,12.03966482,0.040410613
TRUE,1978,4102,2.073811931,961,2592,2.697190427,12.04143682,12.02840837,0.013028451,TRUE,1978,4102,2.073811931,961,2592,12.04143682,12.02840837,0.013028451
FALSE,2108,4074,1.932637571,811,2306,2.843403206,12.03596661,12.00784733,0.028119276,FALSE,2108,4074,1.932637571,811,2306,12.03596661,12.00784733,0.028119276
TRUE,2185,3565,1.631578947,706,1791,2.536827195,12.01559619,11.97885389,0.036742293,TRUE,2185,3565,1.631578947,706,1791,12.01559619,11.97885389,0.036742293
TRUE,2300,3938,1.712173913,594,1498,2.521885522,12.01025572,11.98197205,0.028283669,TRUE,2300,3938,1.712173913,594,1498,12.01025572,11.98197205,0.028283669
FALSE,1825,3494,1.914520548,868,3001,3.457373272,11.83240927,11.76652144,0.065887825,FALSE,1825,3494,1.914520548,868,3001,11.83240927,11.76652144,0.065887825
TRUE,2090,3221,1.541148325,615,1455,2.365853659,11.81442155,11.77977217,0.03464938,TRUE,2090,3221,1.541148325,615,1455,11.81442155,11.77977217,0.03464938
FALSE,2016,3110,1.54265873,582,1181,2.029209622,11.67393508,11.6597605,0.014174582,FALSE,2016,3110,1.54265873,582,1181,11.67393508,11.6597605,0.014174582
TRUE,1859,5159,2.775147929,598,1557,2.60367893,11.49561434,11.49484713,0.000767219,TRUE,1859,5159,2.775147929,598,1557,11.49561434,11.49484713,0.000767219
FALSE,1784,3428,1.921524664,658,1608,2.443768997,11.48772298,11.47682065,0.010902323,FALSE,1784,3428,1.921524664,658,1608,11.48772298,11.47682065,0.010902323
FALSE,1831,3182,1.73784817,602,1380,2.292358804,11.48042344,11.46595838,0.014465057,FALSE,1831,3182,1.73784817,602,1380,11.48042344,11.46595838,0.014465057
FALSE,1831,2955,1.613872201,514,1084,2.108949416,11.37136456,11.35786281,0.013501748,FALSE,1831,2955,1.613872201,514,1084,11.37136456,11.35786281,0.013501748
TRUE,1428,2880,2.016806723,790,2113,2.674683544,11.21049139,11.19545864,0.015032752,TRUE,1428,2880,2.016806723,790,2113,11.21049139,11.19545864,0.015032752
FALSE,1467,2242,1.528289025,665,1416,2.129323308,11.10157063,11.08082423,0.020746402,FALSE,1467,2242,1.528289025,665,1416,11.10157063,11.08082423,0.020746402
FALSE,1308,2627,2.008409786,643,1855,2.884914463,10.85053009,10.8257929,0.024737191,FALSE,1308,2627,2.008409786,643,1855,10.85053009,10.8257929,0.024737191
FALSE,1431,2360,1.649196366,516,1144,2.217054264,10.83644163,10.81992836,0.016513266,FALSE,1431,2360,1.649196366,516,1144,10.83644163,10.81992836,0.016513266
FALSE,1390,2132,1.53381295,448,1129,2.520089286,10.70245372,10.65595159,0.046502131,FALSE,1390,2132,1.53381295,448,1129,10.70245372,10.65595159,0.046502131
FALSE,1268,2093,1.650630915,412,855,2.075242718,10.41250409,10.40261996,0.009884122,FALSE,1268,2093,1.650630915,412,855,10.41250409,10.40261996,0.009884122
FALSE,1107,1784,1.611562782,428,995,2.324766355,10.17660963,10.15128661,0.02532302,FALSE,1107,1784,1.611562782,428,995,10.17660963,10.15128661,0.02532302
TRUE,1034,1614,1.560928433,467,1180,2.526766595,10.13315147,10.0893943,0.043757166,TRUE,1034,1614,1.560928433,467,1180,10.13315147,10.0893943,0.043757166
FALSE,1066,1706,1.600375235,394,935,2.373096447,10.042402,10.013129,0.029273009,FALSE,1066,1706,1.600375235,394,935,10.042402,10.013129,0.029273009
FALSE,1044,1445,1.384099617,406,782,1.926108374,10.01484373,9.994247646,0.020596088,FALSE,1044,1445,1.384099617,406,782,10.01484373,9.994247646,0.020596088
FALSE,909,1664,1.830583058,544,1203,2.211397059,10.0066605,9.999923815,0.006736681,FALSE,909,1664,1.830583058,544,1203,10.0066605,9.999923815,0.006736681
FALSE,871,1461,1.677382319,572,1288,2.251748252,9.997319033,9.980963751,0.016355283,FALSE,871,1461,1.677382319,572,1288,9.997319033,9.980963751,0.016355283
FALSE,1068,1711,1.602059925,371,793,2.137466307,9.989028157,9.973347978,0.015680179,FALSE,1068,1711,1.602059925,371,793,9.989028157,9.973347978,0.015680179
FALSE,871,1419,1.629161883,550,1283,2.332727273,9.963154145,9.93884942,0.024304725,FALSE,871,1419,1.629161883,550,1283,9.963154145,9.93884942,0.024304725
FALSE,1152,1643,1.426215278,268,532,1.985074627,9.957540398,9.936921806,0.020618592,FALSE,1152,1643,1.426215278,268,532,9.957540398,9.936921806,0.020618592
FALSE,900,1550,1.722222222,488,1123,2.301229508,9.890455001,9.874611557,0.015843445,FALSE,900,1550,1.722222222,488,1123,9.890455001,9.874611557,0.015843445
FALSE,978,1408,1.439672802,387,789,2.03875969,9.851888628,9.829056742,0.022831886,FALSE,978,1408,1.439672802,387,789,9.851888628,9.829056742,0.022831886
FALSE,920,1401,1.522826087,318,584,1.836477987,9.571536436,9.564920986,0.00661545,FALSE,920,1401,1.522826087,318,584,9.571536436,9.564920986,0.00661545
FALSE,778,1067,1.371465296,436,853,1.956422018,9.536206522,9.512404908,0.023801615,FALSE,778,1067,1.371465296,436,853,9.536206522,9.512404908,0.023801615
FALSE,699,1199,1.715307582,503,1272,2.528827038,9.514229775,9.48581153,0.028418245,FALSE,699,1199,1.715307582,503,1272,9.514229775,9.48581153,0.028418245
FALSE,717,1583,2.207810321,451,1497,3.319290466,9.440564159,9.409205594,0.031358566,FALSE,717,1583,2.207810321,451,1497,9.440564159,9.409205594,0.031358566
FALSE,686,1119,1.631195335,434,933,2.149769585,9.312103189,9.29773055,0.014372639,FALSE,686,1119,1.631195335,434,933,9.312103189,9.29773055,0.014372639
FALSE,561,852,1.518716578,460,985,2.141304348,9.076497053,9.054235917,0.022261137,FALSE,561,852,1.518716578,460,985,9.076497053,9.054235917,0.022261137
FALSE,599,886,1.479131886,343,683,1.991253644,8.861650665,8.844978772,0.016671893,FALSE,599,886,1.479131886,343,683,8.861650665,8.844978772,0.016671893
FALSE,537,845,1.573556797,298,538,1.805369128,8.539813992,8.536251861,0.003562131,FALSE,537,845,1.573556797,298,538,8.539813992,8.536251861,0.003562131
FALSE,565,1261,2.231858407,201,407,2.024875622,8.320562204,8.318775596,0.001786608,FALSE,565,1261,2.231858407,201,407,8.320562204,8.318775596,0.001786608
FALSE,664,1327,1.998493976,83,148,1.78313253,8.258423434,8.255971281,0.002452153,FALSE,664,1327,1.998493976,83,148,8.258423434,8.255971281,0.002452153
FALSE,541,794,1.467652495,169,303,1.792899408,8.137231463,8.129674171,0.007557292,FALSE,541,794,1.467652495,169,303,8.137231463,8.129674171,0.007557292
FALSE,401,939,2.341645885,191,342,1.790575916,7.699346532,7.685767646,0.013578887,FALSE,401,939,2.341645885,191,342,7.699346532,7.685767646,0.013578887
FALSE,365,581,1.591780822,122,225,1.844262295,7.226900167,7.222811917,0.004088249,FALSE,365,581,1.591780822,122,225,7.226900167,7.222811917,0.004088249
FALSE,314,813,2.589171975,76,137,1.802631579,6.738344594,6.713615798,0.024728796,FALSE,314,813,2.589171975,76,137,6.738344594,6.713615798,0.024728796
FALSE,244,364,1.491803279,148,246,1.662162162,6.727338039,6.725132625,0.002205414,FALSE,244,364,1.491803279,148,246,6.727338039,6.725132625,0.002205414
FALSE,205,273,1.331707317,140,248,1.771428571,6.455880652,6.440525759,0.015354892,FALSE,205,273,1.331707317,140,248,6.455880652,6.440525759,0.015354892
FALSE,184,238,1.293478261,132,222,1.681818182,6.261436051,6.248435511,0.01300054,FALSE,184,238,1.293478261,132,222,6.261436051,6.248435511,0.01300054
FALSE,225,629,2.795555556,84,148,1.761904762,6.240087744,6.199893229,0.040194515,FALSE,225,629,2.795555556,84,148,6.240087744,6.199893229,0.040194515
FALSE,245,414,1.689795918,47,81,1.723404255,6.078185756,6.078112604,7.32E-05,FALSE,245,414,1.689795918,47,81,6.078185756,6.078112604,7.32E-05
FALSE,174,284,1.632183908,78,165,2.115384615,5.779407878,5.766724557,0.012683321,FALSE,174,284,1.632183908,78,165,5.779407878,5.766724557,0.012683321
FALSE,202,318,1.574257426,49,75,1.530612245,5.758583068,5.75843397,0.000149098,FALSE,202,318,1.574257426,49,75,5.758583068,5.75843397,0.000149098
FALSE,154,254,1.649350649,91,214,2.351648352,5.731848873,5.708114579,0.023734294,FALSE,154,254,1.649350649,91,214,5.731848873,5.708114579,0.023734294
FALSE,151,272,1.801324503,61,104,1.704918033,5.412409196,5.411838538,0.000570658,FALSE,151,272,1.801324503,61,104,5.412409196,5.411838538,0.000570658
FALSE,101,143,1.415841584,84,282,3.357142857,5.280659017,5.140067646,0.140591371,FALSE,101,143,1.415841584,84,282,5.280659017,5.140067646,0.140591371
FALSE,134,195,1.455223881,54,80,1.481481481,5.171854241,5.171793923,6.03E-05,FALSE,134,195,1.455223881,54,80,5.171854241,5.171793923,6.03E-05
FALSE,149,242,1.624161074,11,20,1.818181818,4.860546703,4.858144898,0.002401805,FALSE,149,242,1.624161074,11,20,4.860546703,4.858144898,0.002401805
FALSE,95,156,1.642105263,62,116,1.870967742,4.82518624,4.821975283,0.003210957,FALSE,95,156,1.642105263,62,116,4.82518624,4.821975283,0.003210957
FALSE,101,170,1.683168317,53,133,2.509433962,4.81533119,4.785246904,0.030084286,FALSE,101,170,1.683168317,53,133,4.81533119,4.785246904,0.030084286
FALSE,97,144,1.484536082,59,99,1.677966102,4.812624938,4.809795504,0.002829434,FALSE,97,144,1.484536082,59,99,4.812624938,4.809795504,0.002829434
FALSE,72,84,1.166666667,62,101,1.629032258,4.545594863,4.524574823,0.02102004,FALSE,72,84,1.166666667,62,101,4.545594863,4.524574823,0.02102004
FALSE,73,101,1.383561644,60,107,1.783333333,4.522897331,4.510745793,0.012151538,FALSE,73,101,1.383561644,60,107,4.522897331,4.510745793,0.012151538
FALSE,73,132,1.808219178,57,90,1.578947368,4.472223754,4.468756497,0.003467257,FALSE,73,132,1.808219178,57,90,4.472223754,4.468756497,0.003467257
FALSE,90,148,1.644444444,40,71,1.775,4.469857353,4.468756497,0.001100856,FALSE,90,148,1.644444444,40,71,4.469857353,4.468756497,0.001100856
FALSE,87,131,1.505747126,34,52,1.529411765,4.338040764,4.337994899,4.59E-05,FALSE,87,131,1.505747126,34,52,4.338040764,4.337994899,4.59E-05
FALSE,84,156,1.857142857,32,52,1.625,4.265349855,4.261986789,0.003363066,FALSE,84,156,1.857142857,32,52,4.265349855,4.261986789,0.003363066
FALSE,75,105,1.4,40,61,1.525,4.247855103,4.246475589,0.001379514,FALSE,75,105,1.4,40,61,4.247855103,4.246475589,0.001379514
FALSE,55,133,2.418181818,57,109,1.912280702,4.209685719,4.199294504,0.010391215,FALSE,55,133,2.418181818,57,109,4.209685719,4.199294504,0.010391215
FALSE,71,120,1.690140845,38,63,1.657894737,4.151176724,4.151106735,7.00E-05,FALSE,71,120,1.690140845,38,63,4.151176724,4.151106735,7.00E-05
FALSE,67,108,1.611940299,41,75,1.829268293,4.137829304,4.134812169,0.003017135,FALSE,67,108,1.611940299,41,75,4.137829304,4.134812169,0.003017135
FALSE,66,87,1.318181818,41,64,1.56097561,4.123789131,4.118398517,0.005390614,FALSE,66,87,1.318181818,41,64,4.123789131,4.118398517,0.005390614
FALSE,45,52,1.155555556,43,70,1.627906977,3.803165837,3.781012862,0.022152975,FALSE,45,52,1.155555556,43,70,3.803165837,3.781012862,0.022152975
FALSE,70,95,1.357142857,18,29,1.611111111,3.786563101,3.781012862,0.005550239,FALSE,70,95,1.357142857,18,29,3.786563101,3.781012862,0.005550239
FALSE,50,69,1.38,34,48,1.411764706,3.702948449,3.702850771,9.77E-05,FALSE,50,69,1.38,34,48,3.702948449,3.702850771,9.77E-05
FALSE,44,62,1.409090909,34,75,2.205882353,3.617908013,3.580021986,0.037886027,FALSE,44,62,1.409090909,34,75,3.617908013,3.580021986,0.037886027
FALSE,12,16,1.333333333,6,7,1.166666667,1.579072128,1.575709062,0.003363066,FALSE,12,16,1.333333333,6,7,1.579072128,1.575709062,0.003363066
FALSE,4,5,1.25,1,2,2,0.530224034,0.488559067,0.041664967,FALSE,4,5,1.25,1,2,0.530224034,0.488559067,0.041664967
TRUE,202375,578670,2.859394688,21582,133428,6.182374201,28.7364071,28.62426169,0.112145406,TRUE,202375,578670,2.859394688,21582,133428,28.7364071,28.62426169,0.112145406
TRUE,163235,522331,3.199871351,18578,111492,6.001291851,27.73824473,27.66365444,0.07459029,TRUE,163235,522331,3.199871351,18578,111492,27.73824473,27.66365444,0.07459029
TRUE,148492,391544,2.636801983,17301,81798,4.727934801,27.30818111,27.24387121,0.064309898,TRUE,148492,391544,2.636801983,17301,81798,27.30818111,27.24387121,0.064309898
TRUE,98306,249133,2.534260371,15272,72293,4.733695652,25.62962995,25.55599962,0.073630334,TRUE,98306,249133,2.534260371,15272,72293,25.62962995,25.55599962,0.073630334
TRUE,73726,174481,2.36661422,10312,44836,4.347944143,24.32023965,24.250461,0.069778649,TRUE,73726,174481,2.36661422,10312,44836,24.32023965,24.250461,0.069778649
TRUE,76694,173979,2.268482541,7016,21743,3.099059293,24.2520955,24.23373676,0.018358744,TRUE,76694,173979,2.268482541,7016,21743,24.2520955,24.23373676,0.018358744
FALSE,57138,130029,2.275700935,7386,24809,3.358922285,23.16200847,23.13341882,0.028589659,FALSE,57138,130029,2.275700935,7386,24809,23.16200847,23.13341882,0.028589659
TRUE,49344,122286,2.478234436,12001,56502,4.708107658,23.00050531,22.92282939,0.077675918,TRUE,49344,122286,2.478234436,12001,56502,23.00050531,22.92282939,0.077675918
TRUE,54919,109565,1.995029043,5547,16565,2.9862989,22.89353919,22.86284974,0.030689452,TRUE,54919,109565,1.995029043,5547,16565,22.89353919,22.86284974,0.030689452
TRUE,47134,141775,3.007913608,10963,55513,5.063668704,22.74832695,22.69716054,0.051166406,TRUE,47134,141775,3.007913608,10963,55513,22.74832695,22.69716054,0.051166406
TRUE,49481,104121,2.104262242,5501,16517,3.002544992,22.49352687,22.46969071,0.023836168,TRUE,49481,104121,2.104262242,5501,16517,22.49352687,22.46969071,0.023836168
TRUE,45199,104423,2.310294476,5106,16929,3.315511163,22.12975976,22.10514744,0.024612324,TRUE,45199,104423,2.310294476,5106,16929,22.12975976,22.10514744,0.024612324
TRUE,38490,87199,2.265497532,9067,37084,4.089996691,21.94215772,21.87633502,0.065822707,TRUE,38490,87199,2.265497532,9067,37084,21.94215772,21.87633502,0.065822707
TRUE,42837,86702,2.023997946,5190,14760,2.843930636,21.93812403,21.91630611,0.021817929,TRUE,42837,86702,2.023997946,5190,14760,21.93812403,21.91630611,0.021817929
TRUE,43336,92820,2.141868193,3912,11219,2.867842536,21.86592919,21.84986045,0.016068747,TRUE,43336,92820,2.141868193,3912,11219,21.86592919,21.84986045,0.016068747
TRUE,38027,88960,2.339390433,8612,35750,4.151184394,21.8592549,21.79721937,0.062035524,TRUE,38027,88960,2.339390433,8612,35750,21.8592549,21.79721937,0.062035524
TRUE,34104,72772,2.133825944,8954,35189,3.92997543,21.54480252,21.47445512,0.070347401,TRUE,34104,72772,2.133825944,8954,35189,21.54480252,21.47445512,0.070347401
FALSE,36287,69993,1.928872599,5666,16996,2.999647017,21.40671239,21.36993796,0.036774432,FALSE,36287,69993,1.928872599,5666,16996,21.40671239,21.36993796,0.036774432
TRUE,32012,74161,2.316662502,7628,28623,3.752359727,21.18669885,21.14283302,0.043865824,TRUE,32012,74161,2.316662502,7628,28623,21.18669885,21.14283302,0.043865824
TRUE,34430,67035,1.946993901,3752,10993,2.929904051,21.02493118,20.9934289,0.031502277,TRUE,34430,67035,1.946993901,3752,10993,21.02493118,20.9934289,0.031502277
FALSE,35376,68671,1.941174808,2842,7972,2.805066854,21.02274078,20.99717962,0.025561157,FALSE,35376,68671,1.941174808,2842,7972,21.02274078,20.99717962,0.025561157
FALSE,32936,67421,2.047030605,4298,12841,2.987668683,20.92045399,20.89348969,0.0269643,FALSE,32936,67421,2.047030605,4298,12841,20.92045399,20.89348969,0.0269643
TRUE,28509,63834,2.239082395,6966,24217,3.476457077,20.7383004,20.70179388,0.036506521,TRUE,28509,63834,2.239082395,6966,24217,20.7383004,20.70179388,0.036506521
FALSE,30333,55896,1.842745525,4210,12136,2.882660333,20.63447538,20.59671197,0.037763413,FALSE,30333,55896,1.842745525,4210,12136,20.63447538,20.59671197,0.037763413
TRUE,29472,59404,2.015608035,4297,13201,3.072143356,20.54097904,20.50747709,0.033501956,TRUE,29472,59404,2.015608035,4297,13201,20.54097904,20.50747709,0.033501956
TRUE,27166,57930,2.132444968,4004,13896,3.470529471,20.23841027,20.19367045,0.044739824,TRUE,27166,57930,2.132444968,4004,13896,20.23841027,20.19367045,0.044739824
FALSE,22334,46386,2.076923077,4943,14683,2.970463281,19.70044184,19.67629151,0.024150334,FALSE,22334,46386,2.076923077,4943,14683,19.70044184,19.67629151,0.024150334
FALSE,21028,41989,1.996813772,2579,7116,2.759208996,19.14321121,19.12348584,0.019725369,FALSE,21028,41989,1.996813772,2579,7116,19.14321121,19.12348584,0.019725369
FALSE,18470,32692,1.770005414,2528,7487,2.961629747,18.73119943,18.68122207,0.049977361,FALSE,18470,32692,1.770005414,2528,7487,18.73119943,18.68122207,0.049977361
FALSE,16601,31426,1.893018493,4132,13408,3.244917715,18.68835095,18.6335721,0.054778856,FALSE,16601,31426,1.893018493,4132,13408,18.68835095,18.6335721,0.054778856
TRUE,15267,32043,2.098840637,5153,18174,3.526877547,18.62739054,18.57658046,0.050810082,TRUE,15267,32043,2.098840637,5153,18174,18.62739054,18.57658046,0.050810082
TRUE,14422,30402,2.1080294,5685,21543,3.78944591,18.5836694,18.51879779,0.064871606,TRUE,14422,30402,2.1080294,5685,21543,18.5836694,18.51879779,0.064871606
TRUE,16768,34915,2.082239981,3564,10236,2.872053872,18.5799212,18.56041578,0.019505419,TRUE,16768,34915,2.082239981,3564,10236,18.5799212,18.56041578,0.019505419
FALSE,18287,31263,1.709575108,1941,5100,2.627511592,18.5760714,18.54123076,0.034840632,FALSE,18287,31263,1.709575108,1941,5100,18.5760714,18.54123076,0.034840632
FALSE,17268,28580,1.655084549,2072,5726,2.763513514,18.42327826,18.37370907,0.049569197,FALSE,17268,28580,1.655084549,2072,5726,18.42327826,18.37370907,0.049569197
TRUE,16885,32439,1.921172638,2510,7019,2.796414343,18.41086414,18.38428368,0.026580453,TRUE,16885,32439,1.921172638,2510,7019,18.41086414,18.38428368,0.026580453
FALSE,13590,27448,2.019720383,5322,18285,3.435738444,18.3437191,18.29048329,0.0532358,FALSE,13590,27448,2.019720383,5322,18285,18.3437191,18.29048329,0.0532358
FALSE,15572,30703,1.971679938,3457,9275,2.682962106,18.3312976,18.31340101,0.017896586,FALSE,15572,30703,1.971679938,3457,9275,18.3312976,18.31340101,0.017896586
FALSE,17240,28517,1.654118329,1506,4008,2.661354582,18.3004052,18.25774801,0.042657188,FALSE,17240,28517,1.654118329,1506,4008,18.3004052,18.25774801,0.042657188
TRUE,13905,29969,2.155267889,4703,16509,3.510312566,18.27521361,18.23033551,0.044878105,TRUE,13905,29969,2.155267889,4703,16509,18.27521361,18.23033551,0.044878105
FALSE,16021,27933,1.743524125,1548,4777,3.085917313,18.0793598,18.01787746,0.061482339,FALSE,16021,27933,1.743524125,1548,4777,18.0793598,18.01787746,0.061482339
TRUE,13337,27442,2.057584164,3741,12214,3.264902433,17.95372834,17.91352304,0.040205302,TRUE,13337,27442,2.057584164,3741,12214,17.95372834,17.91352304,0.040205302
FALSE,12274,24933,2.031367117,3008,8884,2.953457447,17.53378391,17.50736391,0.026419999,FALSE,12274,24933,2.031367117,3008,8884,17.53378391,17.50736391,0.026419999
TRUE,11347,23580,2.078082313,3246,9622,2.964263709,17.36389443,17.3401001,0.023794325,TRUE,11347,23580,2.078082313,3246,9622,17.36389443,17.3401001,0.023794325
TRUE,13027,20914,1.605434866,1068,2958,2.769662921,17.27083149,17.21474104,0.056090451,TRUE,13027,20914,1.605434866,1068,2958,17.27083149,17.21474104,0.056090451
TRUE,10857,23837,2.195542047,3146,11574,3.678957406,17.24140734,17.19114932,0.050258018,TRUE,10857,23837,2.195542047,3146,11574,17.24140734,17.19114932,0.050258018
TRUE,10253,21097,2.057641666,3842,11481,2.98828735,17.24100209,17.21474104,0.026261049,TRUE,10253,21097,2.057641666,3842,11481,17.24100209,17.21474104,0.026261049
FALSE,10996,26102,2.373772281,2422,7477,3.087118084,17.05082852,17.03780647,0.013022048,FALSE,10996,26102,2.373772281,2422,7477,17.05082852,17.03780647,0.013022048
TRUE,9195,16591,1.80435019,2515,8459,3.363419483,16.62630393,16.55315521,0.073148723,TRUE,9195,16591,1.80435019,2515,8459,16.62630393,16.55315521,0.073148723
FALSE,9862,17973,1.822449807,1855,4583,2.470619946,16.57273086,16.55526714,0.01746372,FALSE,9862,17973,1.822449807,1855,4583,16.57273086,16.55526714,0.01746372
TRUE,8886,19068,2.1458474,2753,8065,2.92953142,16.54994908,16.53167022,0.018278858,TRUE,8886,19068,2.1458474,2753,8065,16.54994908,16.53167022,0.018278858
FALSE,8779,16665,1.898279986,2131,5459,2.561708118,16.32097278,16.30402872,0.016944066,FALSE,8779,16665,1.898279986,2131,5459,16.32097278,16.30402872,0.016944066
FALSE,9145,15217,1.663969382,1577,3822,2.423589093,16.2697944,16.24312305,0.026671351,FALSE,9145,15217,1.663969382,1577,3822,16.2697944,16.24312305,0.026671351
FALSE,8132,15784,1.94097393,1938,4799,2.47626419,16.03543377,16.02424494,0.011188832,FALSE,8132,15784,1.94097393,1938,4799,16.03543377,16.02424494,0.011188832
FALSE,8300,13663,1.646144578,1516,3606,2.378627968,15.9610962,15.93554145,0.025554754,FALSE,8300,13663,1.646144578,1516,3606,15.9610962,15.93554145,0.025554754
FALSE,7472,13388,1.791755889,2301,6473,2.813124728,15.95870342,15.92032263,0.038380786,FALSE,7472,13388,1.791755889,2301,6473,15.95870342,15.92032263,0.038380786
FALSE,8016,13478,1.681387226,1584,3860,2.436868687,15.88445813,15.85848417,0.025973959,FALSE,8016,13478,1.681387226,1584,3860,15.88445813,15.85848417,0.025973959
FALSE,7129,12342,1.731238603,1971,5032,2.553018772,15.70246745,15.67400875,0.028458705,FALSE,7129,12342,1.731238603,1971,5032,15.70246745,15.67400875,0.028458705
FALSE,8726,12811,1.468141187,269,668,2.483271375,15.6862262,15.63412523,0.052100966,FALSE,8726,12811,1.468141187,269,668,15.6862262,15.63412523,0.052100966
TRUE,6399,14380,2.247226129,2473,8364,3.382126971,15.61839559,15.58687403,0.031521564,TRUE,6399,14380,2.247226129,2473,8364,15.61839559,15.58687403,0.031521564
FALSE,6637,14199,2.139370197,1511,3960,2.62078094,15.30408959,15.29632008,0.007769502,FALSE,6637,14199,2.139370197,1511,3960,15.30408959,15.29632008,0.007769502
