is_concert	song_name_clean	uu.other	pc.other	avg.other	uu.core	pc.core	avg.core	r	u	a
FALSE	離島	4119	7124	1.7295460063122117	1007	2504	2.4865938430983117	13.78731796614065	13.762457274730972	0.024860691409677525
FALSE	凡人歌/火	3643	7059	1.9376887180894866	1478	4132	2.7956698240866036	13.78465808782312	13.759312853005444	0.025345234817676556
FALSE	終身大事	3254	6345	1.9499078057775046	1547	4395	2.8409825468649	13.57892049898214	13.552203129373849	0.026717369608289465
FALSE	無與倫比的美麗/阿飛的小蝴蝶	3357	5870	1.7485850461721775	1183	3027	2.558748943364328	13.401395129528927	13.3740575109164	0.027337618612526815
FALSE	口袋的溫度	3166	5279	1.6674036639292482	1286	3561	2.7690513219284605	13.360482519748844	13.311954723912656	0.04852779583618775
FALSE	給小孩	3608	5405	1.498059866962306	774	1742	2.250645994832041	13.29302814246433	13.26177767390792	0.031250468556409304
TRUE	無用	2679	4941	1.8443449048152296	1566	4793	3.0606641123882503	13.209884921166505	13.16149656683089	0.048388354335616904
FALSE	癢	2423	5259	2.1704498555509697	1108	3411	3.0785198555956677	12.61061908698037	12.587578214289435	0.02304087269093457
FALSE	PLAY 我呸	2328	4248	1.824742268041237	937	2307	2.4621131270010674	12.364302736056365	12.34737504212036	0.016927693936004264
FALSE	什麼，哪裡	1918	3225	1.6814389989572471	1274	3878	3.043956043956044	12.34489549116198	12.278456685766503	0.06643880539547702
FALSE	要說什麼	2133	3153	1.4781997187060478	864	2282	2.6412037037037037	12.150889379586635	12.087350708573997	0.06353867101263809
FALSE	念念有詞	1631	2726	1.671367259350092	1116	2986	2.675627240143369	11.867509321666699	11.825748879471783	0.041760442194915946
FALSE	你快樂未必我快樂	1656	2654	1.6026570048309179	997	2509	2.5165496489468406	11.760379005581356	11.721976756916561	0.03840224866479485
FALSE	魔鬼中的天使/你就不要想起我	1794	3815	2.1265328874024525	770	2375	3.0844155844155843	11.646804576475944	11.620722072853926	0.026082503622018083
FALSE	烏托邦	1674	2572	1.5364396654719235	862	2279	2.6438515081206497	11.643796759445083	11.58823211089493	0.05556464855015228
FALSE	Love !	1664	3026	1.8185096153846154	684	1729	2.5277777777777777	11.382061292723954	11.361605631292633	0.020455661431320025
FALSE	慢舞	1296	2186	1.6867283950617284	973	2396	2.462487153134635	11.288629123989464	11.261625163771303	0.027003960218161146
FALSE	LOVE?	1556	2981	1.9158097686375322	694	1624	2.3400576368876083	11.244674756330769	11.237127634731436	0.007547121599332613
FALSE	我對不起我	1419	2807	1.97815362931642	800	1996	2.495	11.20693145480047	11.19676869128059	0.010162763519880148
FALSE	舞孃	1486	2293	1.5430686406460297	693	1696	2.4473304473304474	11.184084376967892	11.1439613352914	0.040123041676491944
FALSE	開門見山	1436	2244	1.5626740947075208	689	1586	2.30188679245283	11.099613948962743	11.071317478240536	0.02829647072220635
FALSE	影子的影子	1299	2129	1.6389530408006159	772	1923	2.4909326424870466	11.030100042495693	10.997050448296989	0.03304959419870534
FALSE	LOVE	1056	1781	1.6865530303030303	579	1377	2.378238341968912	10.34897354157577	10.326696374530561	0.022277167045208626
FALSE	來不及/終身大事	912	1500	1.644736842105263	645	1593	2.469767441860465	10.221879892563901	10.190706585932094	0.03117330663180725
FALSE	沒有管理員的公寓	941	1474	1.5664187035069075	598	1421	2.3762541806020065	10.191245602220524	10.15849001974527	0.03275558247525433
FALSE	Baby Song	513	941	1.834307992202729	452	1159	2.564159292035398	8.928565603003571	8.907403284095118	0.021162318908453954
FALSE	情歌	622	1161	1.8665594855305465	276	641	2.322463768115942	8.73084848070427	8.721841120719054	0.00900735998521562
FALSE	我對不起我/你太猖狂	168	248	1.4761904761904763	244	586	2.401639344262295	6.882362778752453	6.837687450417837	0.04467532833461651
FALSE	Dog days are over	155	257	1.6580645161290322	239	492	2.0585774058577404	6.745430204693813	6.73660063751083	0.008829567182982398
FALSE	Come Together	182	304	1.6703296703296704	208	395	1.8990384615384615	6.716721805127196	6.713615797785386	0.0031060073418099454
FALSE	等著你回來	231	341	1.4761904761904763	150	251	1.6733333333333333	6.664137450561027	6.661173730066197	0.0029637204948303898
FALSE	將愛	158	214	1.3544303797468353	161	282	1.7515527950310559	6.281437202035561	6.268967784563945	0.01246941747161613
FALSE	You’re Beautiful	28	30	1.0714285714285714	10	13	1.3	2.502768874194542	2.4957162121395444	0.007052662054997566
FALSE	十萬嬉皮	20	21	1.05	7	16	2.2857142857142856	2.1629331204100484	2.048802225347385	0.11413089506266344
